A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,1/22/2016 23:00,2016,1,22,23,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 0:00,2016,1,23,0,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 1:00,2016,1,23,1,12,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 2:00,2016,1,23,2,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 3:00,2016,1,23,3,21,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 4:00,2016,1,23,4,11,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 5:00,2016,1,23,5,15,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 6:00,2016,1,23,6,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 7:00,2016,1,23,7,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 8:00,2016,1,23,8,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 9:00,2016,1,23,9,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 10:00,2016,1,23,10,18,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 11:00,2016,1,23,11,19,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 12:00,2016,1,23,12,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 13:00,2016,1,23,13,16,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 14:00,2016,1,23,14,17,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 15:00,2016,1,23,15,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 16:00,2016,1,23,16,26,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 17:00,2016,1,23,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 18:00,2016,1,23,18,34,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 19:00,2016,1,23,19,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 20:00,2016,1,23,20,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 21:00,2016,1,23,21,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 22:00,2016,1,23,22,38,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/23/2016 23:00,2016,1,23,23,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 0:00,2016,1,24,0,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 1:00,2016,1,24,1,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 2:00,2016,1,24,2,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 3:00,2016,1,24,3,51,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 4:00,2016,1,24,4,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 5:00,2016,1,24,5,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 6:00,2016,1,24,6,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 7:00,2016,1,24,7,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 8:00,2016,1,24,8,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 9:00,2016,1,24,9,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 10:00,2016,1,24,10,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 11:00,2016,1,24,11,29,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 12:00,2016,1,24,12,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 13:00,2016,1,24,13,30,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 14:00,2016,1,24,14,22,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 15:00,2016,1,24,15,23,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 16:00,2016,1,24,16,27,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 17:00,2016,1,24,17,28,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 18:00,2016,1,24,18,24,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 19:00,2016,1,24,19,33,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 20:00,2016,1,24,20,47,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 21:00,2016,1,24,21,44,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 22:00,2016,1,24,22,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/24/2016 23:00,2016,1,24,23,66,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 0:00,2016,1,25,0,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 1:00,2016,1,25,1,54,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 2:00,2016,1,25,2,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 3:00,2016,1,25,3,61,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 4:00,2016,1,25,4,65,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 5:00,2016,1,25,5,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 6:00,2016,1,25,6,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 7:00,2016,1,25,7,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 8:00,2016,1,25,8,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 9:00,2016,1,25,9,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 10:00,2016,1,25,10,77,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 11:00,2016,1,25,11,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 12:00,2016,1,25,12,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 13:00,2016,1,25,13,42,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 14:00,2016,1,25,14,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 15:00,2016,1,25,15,40,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 16:00,2016,1,25,16,43,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 17:00,2016,1,25,17,46,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 18:00,2016,1,25,18,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 19:00,2016,1,25,19,50,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 20:00,2016,1,25,20,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 21:00,2016,1,25,21,57,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 22:00,2016,1,25,22,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/25/2016 23:00,2016,1,25,23,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 0:00,2016,1,26,0,64,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 1:00,2016,1,26,1,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 2:00,2016,1,26,2,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 3:00,2016,1,26,3,53,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 4:00,2016,1,26,4,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 5:00,2016,1,26,5,45,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 6:00,2016,1,26,6,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 7:00,2016,1,26,7,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 8:00,2016,1,26,8,69,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 9:00,2016,1,26,9,80,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 10:00,2016,1,26,10,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 11:00,2016,1,26,11,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 12:00,2016,1,26,12,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 13:00,2016,1,26,13,52,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 14:00,2016,1,26,14,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 15:00,2016,1,26,15,55,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 16:00,2016,1,26,16,60,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 17:00,2016,1,26,17,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 18:00,2016,1,26,18,58,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 19:00,2016,1,26,19,59,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 20:00,2016,1,26,20,63,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 21:00,2016,1,26,21,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 22:00,2016,1,26,22,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/26/2016 23:00,2016,1,26,23,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 0:00,2016,1,27,0,62,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 1:00,2016,1,27,1,68,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 2:00,2016,1,27,2,67,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 3:00,2016,1,27,3,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 4:00,2016,1,27,4,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 5:00,2016,1,27,5,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 6:00,2016,1,27,6,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 7:00,2016,1,27,7,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 8:00,2016,1,27,8,102,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 9:00,2016,1,27,9,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 10:00,2016,1,27,10,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 11:00,2016,1,27,11,90,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 12:00,2016,1,27,12,85,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 13:00,2016,1,27,13,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 14:00,2016,1,27,14,87,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 15:00,2016,1,27,15,79,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 16:00,2016,1,27,16,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 17:00,2016,1,27,17,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 18:00,2016,1,27,18,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 19:00,2016,1,27,19,78,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 20:00,2016,1,27,20,70,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 21:00,2016,1,27,21,76,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 22:00,2016,1,27,22,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/27/2016 23:00,2016,1,27,23,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 0:00,2016,1,28,0,74,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 1:00,2016,1,28,1,72,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 2:00,2016,1,28,2,73,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 3:00,2016,1,28,3,81,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 4:00,2016,1,28,4,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 5:00,2016,1,28,5,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 6:00,2016,1,28,6,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 7:00,2016,1,28,7,114,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 8:00,2016,1,28,8,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 9:00,2016,1,28,9,133,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 10:00,2016,1,28,10,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 11:00,2016,1,28,11,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 12:00,2016,1,28,12,131,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 13:00,2016,1,28,13,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 14:00,2016,1,28,14,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 15:00,2016,1,28,15,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 16:00,2016,1,28,16,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 17:00,2016,1,28,17,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 18:00,2016,1,28,18,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 19:00,2016,1,28,19,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 20:00,2016,1,28,20,101,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 21:00,2016,1,28,21,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 22:00,2016,1,28,22,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/28/2016 23:00,2016,1,28,23,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 0:00,2016,1,29,0,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 1:00,2016,1,29,1,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 2:00,2016,1,29,2,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 3:00,2016,1,29,3,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 4:00,2016,1,29,4,147,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 5:00,2016,1,29,5,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 6:00,2016,1,29,6,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 7:00,2016,1,29,7,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 8:00,2016,1,29,8,127,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 9:00,2016,1,29,9,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 10:00,2016,1,29,10,141,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 11:00,2016,1,29,11,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 12:00,2016,1,29,12,134,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 13:00,2016,1,29,13,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 14:00,2016,1,29,14,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 15:00,2016,1,29,15,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 16:00,2016,1,29,16,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 17:00,2016,1,29,17,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 18:00,2016,1,29,18,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 19:00,2016,1,29,19,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 20:00,2016,1,29,20,104,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 21:00,2016,1,29,21,100,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 22:00,2016,1,29,22,93,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/29/2016 23:00,2016,1,29,23,95,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 0:00,2016,1,30,0,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 1:00,2016,1,30,1,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 2:00,2016,1,30,2,107,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 3:00,2016,1,30,3,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 4:00,2016,1,30,4,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 5:00,2016,1,30,5,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 6:00,2016,1,30,6,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 7:00,2016,1,30,7,116,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 8:00,2016,1,30,8,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 9:00,2016,1,30,9,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 10:00,2016,1,30,10,119,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 11:00,2016,1,30,11,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 12:00,2016,1,30,12,140,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 13:00,2016,1,30,13,136,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 14:00,2016,1,30,14,132,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 15:00,2016,1,30,15,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 16:00,2016,1,30,16,170,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 17:00,2016,1,30,17,168,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 18:00,2016,1,30,18,162,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 19:00,2016,1,30,19,175,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 20:00,2016,1,30,20,162,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 21:00,2016,1,30,21,146,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 22:00,2016,1,30,22,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/30/2016 23:00,2016,1,30,23,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 0:00,2016,1,31,0,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 1:00,2016,1,31,1,110,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 2:00,2016,1,31,2,109,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 3:00,2016,1,31,3,111,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 4:00,2016,1,31,4,113,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 5:00,2016,1,31,5,117,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 6:00,2016,1,31,6,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 7:00,2016,1,31,7,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 8:00,2016,1,31,8,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 9:00,2016,1,31,9,105,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 10:00,2016,1,31,10,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 11:00,2016,1,31,11,98,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 12:00,2016,1,31,12,89,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 13:00,2016,1,31,13,94,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 14:00,2016,1,31,14,106,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 15:00,2016,1,31,15,97,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 16:00,2016,1,31,16,96,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 17:00,2016,1,31,17,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 18:00,2016,1,31,18,92,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 19:00,2016,1,31,19,84,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 20:00,2016,1,31,20,83,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 21:00,2016,1,31,21,91,µg/m³,1 Hr,Valid
Chengdu,PM2.5,1/31/2016 22:00,2016,1,31,22,-999,µg/m³,1 Hr,Missing
Chengdu,PM2.5,1/31/2016 23:00,2016,1,31,23,97,µg/m³,1 Hr,Valid
